bucket,key,size_bytes,created,owner,policy_id
marketing-bucket,legal-bucket/contracts/agreement_3957.pdf,12133952060,2020-09-03T03:20:56Z,Engineering,POL-ENG-3Y
legal-bucket,legal-bucket/contracts/agreement_3958.pdf,17441729387,2020-02-09T21:31:52Z,IT,POL-LGL-7Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_3959.png,17229992160,2024-07-29T06:47:10Z,Support,POL-OPS-2Y
analytics-bucket,hr-bucket/files/employee_3960.docx,17257806237,2023-09-25T04:47:24Z,HR,POL-MKT-3Y
hr-bucket,sales-bucket/presentations/deck_3961.pptx,14086871848,2024-12-18T11:38:00Z,Operations,POL-FIN-7Y
devops-bucket,support-bucket/tickets/case_3962.json,5412599197,2022-07-24T15:04:19Z,Legal,POL-IT-5Y
sales-bucket,sales-bucket/presentations/deck_3963.pptx,13081129101,2021-05-01T21:33:45Z,Finance,POL-MKT-3Y
sales-bucket,finance-bucket/reports/invoice_3964.pdf,9742146237,2020-01-25T05:23:42Z,Operations,POL-SUP-1Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_3965.png,4223183461,2020-11-10T04:30:07Z,IT,POL-SUP-1Y
hr-bucket,hr-bucket/files/employee_3966.docx,4859202165,2024-02-24T00:59:08Z,Finance,POL-MKT-3Y
support-bucket,finance-bucket/reports/invoice_3967.pdf,19775573695,2023-05-04T07:41:55Z,Marketing,POL-ANL-1Y
finance-bucket,engineering-bucket/builds/artifact_3968.jar,10415679631,2022-05-20T09:38:44Z,Analytics,POL-ANL-1Y
marketing-bucket,sales-bucket/presentations/deck_3969.pptx,12158113949,2020-01-12T14:19:10Z,Engineering,POL-MKT-3Y
devops-bucket,engineering-bucket/builds/artifact_3970.jar,19321606560,2021-09-23T14:37:23Z,Support,POL-OPS-2Y
analytics-bucket,engineering-bucket/builds/artifact_3971.jar,18784269502,2022-01-08T06:58:45Z,Finance,POL-LGL-7Y
hr-bucket,hr-bucket/files/employee_3972.docx,16434617066,2025-11-24T03:29:40Z,HR,POL-MKT-3Y
support-bucket,analytics-bucket/raw/events_3973.parquet,14048695897,2023-08-04T09:46:04Z,Marketing,POL-OPS-2Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_3974.png,8754604216,2020-04-09T23:35:15Z,Engineering,POL-LGL-7Y
analytics-bucket,analytics-bucket/raw/events_3975.parquet,1943757101,2020-07-10T03:34:43Z,Engineering,POL-IT-5Y
data-lake-bucket,hr-bucket/files/employee_3976.docx,5095049440,2024-11-26T08:20:32Z,HR,POL-SUP-1Y
finance-bucket,sales-bucket/presentations/deck_3977.pptx,12801751007,2022-09-03T22:59:10Z,HR,POL-SAL-2Y
marketing-bucket,sales-bucket/presentations/deck_3978.pptx,3399991377,2021-03-11T02:45:17Z,Operations,POL-IT-5Y
hr-bucket,finance-bucket/reports/invoice_3979.pdf,13336137035,2024-05-21T05:21:10Z,Finance,POL-SAL-2Y
hr-bucket,legal-bucket/contracts/agreement_3980.pdf,9868568885,2023-07-31T05:43:56Z,Analytics,POL-OPS-2Y
sales-bucket,hr-bucket/files/employee_3981.docx,17027646814,2021-02-26T10:38:09Z,Analytics,POL-MKT-3Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_3982.png,14153853089,2023-01-02T11:20:24Z,HR,POL-ANL-1Y
engineering-bucket,analytics-bucket/raw/events_3983.parquet,1949723200,2020-02-18T02:04:17Z,Sales,POL-MKT-3Y
sales-bucket,legal-bucket/contracts/agreement_3984.pdf,14599468982,2024-06-18T18:34:06Z,Finance,POL-OPS-2Y
marketing-bucket,analytics-bucket/raw/events_3985.parquet,15908859199,2021-11-14T01:27:07Z,Engineering,POL-ANL-1Y
devops-bucket,analytics-bucket/raw/events_3986.parquet,6532223714,2021-08-01T17:28:24Z,Sales,POL-SUP-1Y
sales-bucket,analytics-bucket/raw/events_3987.parquet,18387046166,2021-10-22T11:20:36Z,Engineering,POL-LGL-7Y
hr-bucket,analytics-bucket/raw/events_3988.parquet,140192098,2022-08-25T20:30:49Z,Marketing,POL-ENG-3Y
hr-bucket,support-bucket/tickets/case_3989.json,10245604566,2023-01-31T23:33:15Z,Sales,POL-OPS-2Y
finance-bucket,legal-bucket/contracts/agreement_3990.pdf,17542945317,2022-12-03T17:47:12Z,Marketing,POL-HR-5Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_3991.png,8814290793,2020-09-29T01:33:43Z,Finance,POL-LGL-7Y
finance-bucket,finance-bucket/reports/invoice_3992.pdf,8718071660,2023-06-15T06:39:20Z,Operations,POL-HR-5Y
data-lake-bucket,legal-bucket/contracts/agreement_3993.pdf,11963988626,2023-10-08T02:30:13Z,Operations,POL-MKT-3Y
support-bucket,marketing-bucket/assets/2023/brand_logo_3994.png,8321943350,2024-12-06T00:26:56Z,Finance,POL-SUP-1Y
marketing-bucket,finance-bucket/reports/invoice_3995.pdf,3266739876,2021-02-05T04:26:01Z,HR,POL-LGL-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_3996.png,6836622136,2023-03-14T11:20:07Z,HR,POL-SAL-2Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_3997.png,12769455986,2022-04-13T17:09:26Z,Analytics,POL-SUP-1Y
finance-bucket,finance-bucket/reports/invoice_3998.pdf,9212533660,2021-04-21T22:25:27Z,Support,POL-ANL-1Y
finance-bucket,hr-bucket/files/employee_3999.docx,4937224163,2021-10-13T20:18:31Z,Finance,POL-ANL-1Y
support-bucket,finance-bucket/reports/invoice_4000.pdf,14064108817,2021-09-28T08:51:12Z,HR,POL-OPS-2Y
marketing-bucket,finance-bucket/reports/invoice_4001.pdf,12805519740,2025-12-12T05:38:54Z,Engineering,POL-ANL-1Y
marketing-bucket,analytics-bucket/raw/events_4002.parquet,8660217882,2025-05-10T03:45:55Z,Analytics,POL-SUP-1Y
marketing-bucket,support-bucket/tickets/case_4003.json,11773816037,2020-10-21T07:26:44Z,Marketing,POL-IT-5Y
engineering-bucket,legal-bucket/contracts/agreement_4004.pdf,17692554597,2023-05-05T09:09:24Z,Sales,POL-SUP-1Y
support-bucket,engineering-bucket/builds/artifact_4005.jar,5857453909,2020-01-19T00:23:35Z,Sales,POL-ANL-1Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_4006.png,11929449788,2024-01-08T12:49:59Z,Engineering,POL-IT-5Y
hr-bucket,analytics-bucket/raw/events_4007.parquet,16198419598,2024-04-07T04:38:21Z,Operations,POL-HR-5Y
marketing-bucket,finance-bucket/reports/invoice_4008.pdf,4899978329,2025-03-04T21:53:52Z,Engineering,POL-OPS-2Y
devops-bucket,legal-bucket/contracts/agreement_4009.pdf,13703574361,2024-06-11T10:52:04Z,Engineering,POL-ENG-3Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_4010.png,16369962806,2021-02-15T20:56:00Z,Support,POL-SUP-1Y
analytics-bucket,sales-bucket/presentations/deck_4011.pptx,15317937469,2023-07-09T06:02:32Z,Support,POL-SUP-1Y
hr-bucket,analytics-bucket/raw/events_4012.parquet,18901029119,2021-02-26T07:18:13Z,Finance,POL-ENG-3Y
analytics-bucket,support-bucket/tickets/case_4013.json,6675010882,2020-10-16T23:17:02Z,Marketing,POL-LGL-7Y
support-bucket,sales-bucket/presentations/deck_4014.pptx,10383301754,2025-06-17T19:10:37Z,Finance,POL-FIN-7Y
hr-bucket,analytics-bucket/raw/events_4015.parquet,15078517213,2022-03-06T16:05:16Z,IT,POL-HR-5Y
engineering-bucket,support-bucket/tickets/case_4016.json,16058617038,2021-05-28T15:05:28Z,IT,POL-ANL-1Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_4017.png,1944266764,2021-11-28T00:01:44Z,IT,POL-FIN-7Y
hr-bucket,finance-bucket/reports/invoice_4018.pdf,1588883645,2022-04-07T04:05:25Z,Support,POL-SAL-2Y
finance-bucket,support-bucket/tickets/case_4019.json,4012394363,2024-08-27T11:03:40Z,Operations,POL-HR-5Y
engineering-bucket,sales-bucket/presentations/deck_4020.pptx,18013315506,2024-12-09T21:48:59Z,HR,POL-FIN-7Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_4021.png,1392187235,2024-12-28T15:02:25Z,Legal,POL-SAL-2Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_4022.png,167618461,2022-04-10T17:41:05Z,Analytics,POL-SAL-2Y
analytics-bucket,sales-bucket/presentations/deck_4023.pptx,5902144785,2020-06-02T10:35:42Z,Finance,POL-IT-5Y
hr-bucket,support-bucket/tickets/case_4024.json,17543013081,2024-03-17T08:02:59Z,Sales,POL-FIN-7Y
legal-bucket,sales-bucket/presentations/deck_4025.pptx,14923177229,2021-02-20T06:50:04Z,IT,POL-ENG-3Y
marketing-bucket,finance-bucket/reports/invoice_4026.pdf,16155137501,2020-02-11T12:28:38Z,Sales,POL-SAL-2Y
data-lake-bucket,hr-bucket/files/employee_4027.docx,6074328680,2024-04-12T00:33:43Z,Legal,POL-FIN-7Y
analytics-bucket,legal-bucket/contracts/agreement_4028.pdf,1138208103,2024-05-08T13:54:37Z,Analytics,POL-ENG-3Y
analytics-bucket,legal-bucket/contracts/agreement_4029.pdf,6123697501,2025-08-25T08:40:10Z,Analytics,POL-ANL-1Y
analytics-bucket,finance-bucket/reports/invoice_4030.pdf,11497154479,2023-08-06T08:03:24Z,Support,POL-LGL-7Y
hr-bucket,support-bucket/tickets/case_4031.json,12144740324,2023-07-03T08:52:15Z,Support,POL-MKT-3Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_4032.png,229061331,2023-04-22T16:44:32Z,Legal,POL-OPS-2Y
devops-bucket,hr-bucket/files/employee_4033.docx,4793373539,2021-10-23T14:25:08Z,Operations,POL-OPS-2Y
support-bucket,hr-bucket/files/employee_4034.docx,2745067865,2022-09-26T04:22:09Z,Sales,POL-IT-5Y
hr-bucket,engineering-bucket/builds/artifact_4035.jar,2187214036,2022-02-10T03:49:03Z,Operations,POL-LGL-7Y
data-lake-bucket,support-bucket/tickets/case_4036.json,8138306785,2020-06-17T14:13:44Z,Legal,POL-HR-5Y
finance-bucket,hr-bucket/files/employee_4037.docx,2481465626,2023-06-29T13:51:49Z,Marketing,POL-HR-5Y
devops-bucket,finance-bucket/reports/invoice_4038.pdf,16977469864,2024-05-21T06:50:54Z,Marketing,POL-LGL-7Y
sales-bucket,legal-bucket/contracts/agreement_4039.pdf,8573951257,2020-02-05T04:32:57Z,Analytics,POL-SAL-2Y
sales-bucket,finance-bucket/reports/invoice_4040.pdf,8207827186,2020-01-03T15:39:20Z,Operations,POL-MKT-3Y
engineering-bucket,hr-bucket/files/employee_4041.docx,8465503707,2020-06-25T04:09:15Z,Legal,POL-SAL-2Y
support-bucket,marketing-bucket/assets/2023/brand_logo_4042.png,3360406509,2024-10-09T22:58:24Z,Support,POL-SUP-1Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_4043.png,259440123,2025-03-09T09:33:00Z,Marketing,POL-ANL-1Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_4044.png,14851387614,2023-08-19T09:01:31Z,Analytics,POL-HR-5Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_4045.png,2954896282,2022-04-26T17:13:10Z,Marketing,POL-ENG-3Y
support-bucket,marketing-bucket/assets/2023/brand_logo_4046.png,8722571504,2021-12-24T07:17:32Z,Engineering,POL-LGL-7Y
analytics-bucket,support-bucket/tickets/case_4047.json,12914065475,2025-12-07T06:17:40Z,IT,POL-FIN-7Y
engineering-bucket,support-bucket/tickets/case_4048.json,18769291959,2021-01-07T05:26:49Z,Engineering,POL-MKT-3Y
engineering-bucket,sales-bucket/presentations/deck_4049.pptx,14586772937,2023-07-16T08:54:02Z,Marketing,POL-ENG-3Y
data-lake-bucket,engineering-bucket/builds/artifact_4050.jar,18643336296,2020-01-04T08:12:31Z,IT,POL-FIN-7Y
engineering-bucket,sales-bucket/presentations/deck_4051.pptx,18231813505,2023-09-27T21:36:03Z,HR,POL-MKT-3Y
legal-bucket,sales-bucket/presentations/deck_4052.pptx,396705411,2021-08-23T07:59:52Z,Sales,POL-IT-5Y
devops-bucket,finance-bucket/reports/invoice_4053.pdf,11385592679,2025-11-26T10:09:58Z,Legal,POL-IT-5Y
hr-bucket,analytics-bucket/raw/events_4054.parquet,18341196397,2022-10-29T06:07:45Z,IT,POL-FIN-7Y
sales-bucket,engineering-bucket/builds/artifact_4055.jar,1210698664,2020-12-10T11:10:15Z,Support,POL-LGL-7Y
legal-bucket,finance-bucket/reports/invoice_4056.pdf,2882646531,2021-12-26T05:52:54Z,Marketing,POL-HR-5Y
hr-bucket,hr-bucket/files/employee_4057.docx,13477122359,2022-07-11T02:13:38Z,Legal,POL-ENG-3Y
devops-bucket,finance-bucket/reports/invoice_4058.pdf,3755901154,2023-09-17T10:16:55Z,HR,POL-SAL-2Y
finance-bucket,analytics-bucket/raw/events_4059.parquet,9990908556,2023-03-24T07:55:15Z,Engineering,POL-ANL-1Y
marketing-bucket,finance-bucket/reports/invoice_4060.pdf,3219395806,2024-06-12T15:40:06Z,Sales,POL-ENG-3Y
engineering-bucket,hr-bucket/files/employee_4061.docx,16076842620,2020-03-01T03:23:53Z,Operations,POL-HR-5Y
data-lake-bucket,finance-bucket/reports/invoice_4062.pdf,4258500149,2025-08-30T01:31:34Z,Analytics,POL-OPS-2Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_4063.png,8810373579,2024-02-21T20:51:59Z,Analytics,POL-SUP-1Y
hr-bucket,legal-bucket/contracts/agreement_4064.pdf,19063174823,2021-02-11T19:31:57Z,Analytics,POL-LGL-7Y
sales-bucket,legal-bucket/contracts/agreement_4065.pdf,8032082307,2021-02-01T18:04:16Z,Legal,POL-OPS-2Y
sales-bucket,hr-bucket/files/employee_4066.docx,16846566008,2024-08-16T05:44:43Z,Sales,POL-ANL-1Y
sales-bucket,finance-bucket/reports/invoice_4067.pdf,7589970578,2021-09-29T01:08:36Z,IT,POL-SAL-2Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_4068.png,19998296464,2025-07-05T06:32:42Z,HR,POL-LGL-7Y
finance-bucket,sales-bucket/presentations/deck_4069.pptx,12638809322,2022-08-15T23:16:30Z,Analytics,POL-OPS-2Y
engineering-bucket,sales-bucket/presentations/deck_4070.pptx,16990668685,2022-05-09T14:51:42Z,Marketing,POL-LGL-7Y
analytics-bucket,engineering-bucket/builds/artifact_4071.jar,17841887286,2024-04-23T00:38:29Z,IT,POL-HR-5Y
support-bucket,sales-bucket/presentations/deck_4072.pptx,450760569,2023-10-10T05:23:07Z,HR,POL-SUP-1Y
support-bucket,finance-bucket/reports/invoice_4073.pdf,6989890792,2021-03-28T11:56:54Z,IT,POL-LGL-7Y
hr-bucket,engineering-bucket/builds/artifact_4074.jar,3209977307,2024-05-06T13:46:36Z,Analytics,POL-LGL-7Y
marketing-bucket,support-bucket/tickets/case_4075.json,235513197,2025-05-11T23:43:44Z,Legal,POL-OPS-2Y
engineering-bucket,hr-bucket/files/employee_4076.docx,178434324,2024-03-09T19:40:31Z,Operations,POL-LGL-7Y
support-bucket,finance-bucket/reports/invoice_4077.pdf,18828698691,2023-05-12T10:32:54Z,Sales,POL-FIN-7Y
devops-bucket,engineering-bucket/builds/artifact_4078.jar,47624765,2022-07-10T16:45:24Z,IT,POL-OPS-2Y
analytics-bucket,engineering-bucket/builds/artifact_4079.jar,14349024921,2024-11-24T00:17:13Z,Analytics,POL-HR-5Y
data-lake-bucket,legal-bucket/contracts/agreement_4080.pdf,13970470183,2023-06-19T02:49:35Z,IT,POL-SUP-1Y
engineering-bucket,support-bucket/tickets/case_4081.json,16362370162,2021-03-19T09:12:40Z,Sales,POL-HR-5Y
legal-bucket,sales-bucket/presentations/deck_4082.pptx,2796003635,2020-12-19T14:59:53Z,Sales,POL-OPS-2Y
support-bucket,support-bucket/tickets/case_4083.json,7319052119,2024-09-24T15:35:07Z,Engineering,POL-ANL-1Y
support-bucket,sales-bucket/presentations/deck_4084.pptx,7661885213,2023-12-16T00:59:08Z,Operations,POL-MKT-3Y
data-lake-bucket,legal-bucket/contracts/agreement_4085.pdf,15716619596,2025-06-02T07:12:11Z,Sales,POL-FIN-7Y
devops-bucket,legal-bucket/contracts/agreement_4086.pdf,17341137956,2025-02-19T02:31:47Z,Engineering,POL-FIN-7Y
finance-bucket,legal-bucket/contracts/agreement_4087.pdf,19033527183,2020-04-27T01:46:57Z,Marketing,POL-IT-5Y
data-lake-bucket,legal-bucket/contracts/agreement_4088.pdf,3737426567,2022-06-24T23:09:29Z,Sales,POL-OPS-2Y
devops-bucket,engineering-bucket/builds/artifact_4089.jar,11470589389,2024-06-13T01:35:08Z,Support,POL-LGL-7Y
marketing-bucket,finance-bucket/reports/invoice_4090.pdf,12581947424,2021-06-24T14:13:42Z,Operations,POL-FIN-7Y
data-lake-bucket,finance-bucket/reports/invoice_4091.pdf,19479519651,2022-09-23T01:28:53Z,Analytics,POL-SAL-2Y
engineering-bucket,support-bucket/tickets/case_4092.json,8631440184,2025-10-10T22:02:37Z,Support,POL-LGL-7Y
devops-bucket,hr-bucket/files/employee_4093.docx,6969721460,2021-08-27T09:03:29Z,Support,POL-SAL-2Y
analytics-bucket,hr-bucket/files/employee_4094.docx,11335688046,2020-07-07T12:31:25Z,IT,POL-SAL-2Y
support-bucket,hr-bucket/files/employee_4095.docx,19680301558,2024-02-18T09:17:04Z,Sales,POL-ENG-3Y
data-lake-bucket,hr-bucket/files/employee_4096.docx,12523187894,2021-06-12T22:59:17Z,Marketing,POL-FIN-7Y
support-bucket,finance-bucket/reports/invoice_4097.pdf,697660314,2021-05-10T12:18:03Z,IT,POL-FIN-7Y
data-lake-bucket,hr-bucket/files/employee_4098.docx,19609968765,2023-08-03T07:02:16Z,Sales,POL-ANL-1Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_4099.png,12762848553,2025-08-11T06:44:19Z,Sales,POL-LGL-7Y
engineering-bucket,engineering-bucket/builds/artifact_4100.jar,10829821500,2024-09-24T15:38:31Z,Analytics,POL-SUP-1Y
support-bucket,engineering-bucket/builds/artifact_4101.jar,6961053151,2025-04-21T00:10:08Z,IT,POL-OPS-2Y
finance-bucket,legal-bucket/contracts/agreement_4102.pdf,12859564142,2023-06-04T21:33:03Z,HR,POL-ENG-3Y
hr-bucket,legal-bucket/contracts/agreement_4103.pdf,14297239919,2024-06-16T21:45:01Z,Marketing,POL-ANL-1Y
sales-bucket,engineering-bucket/builds/artifact_4104.jar,18302700430,2025-01-21T22:52:22Z,IT,POL-SUP-1Y
sales-bucket,support-bucket/tickets/case_4105.json,66530581,2024-06-24T07:22:32Z,IT,POL-SAL-2Y
hr-bucket,engineering-bucket/builds/artifact_4106.jar,3535272350,2020-07-06T16:58:50Z,IT,POL-HR-5Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_4107.png,12467791025,2020-04-23T04:35:34Z,Engineering,POL-MKT-3Y
support-bucket,analytics-bucket/raw/events_4108.parquet,19033867920,2025-09-21T09:20:02Z,Marketing,POL-FIN-7Y
engineering-bucket,analytics-bucket/raw/events_4109.parquet,12855996111,2024-03-24T03:08:38Z,Finance,POL-FIN-7Y
legal-bucket,finance-bucket/reports/invoice_4110.pdf,4728312345,2024-03-07T00:46:58Z,Analytics,POL-SUP-1Y
support-bucket,hr-bucket/files/employee_4111.docx,7451607405,2023-07-14T18:28:05Z,Support,POL-ENG-3Y
engineering-bucket,support-bucket/tickets/case_4112.json,4013144384,2025-02-17T05:07:54Z,Sales,POL-OPS-2Y
devops-bucket,engineering-bucket/builds/artifact_4113.jar,14398788018,2024-07-13T11:28:01Z,Analytics,POL-SAL-2Y
marketing-bucket,hr-bucket/files/employee_4114.docx,10349089724,2020-09-14T04:17:52Z,Marketing,POL-IT-5Y
hr-bucket,legal-bucket/contracts/agreement_4115.pdf,19853379615,2023-10-15T17:36:53Z,IT,POL-SAL-2Y
support-bucket,legal-bucket/contracts/agreement_4116.pdf,19490066298,2024-10-11T09:25:22Z,Marketing,POL-OPS-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_4117.png,14026325439,2020-11-18T23:31:49Z,Support,POL-ANL-1Y
devops-bucket,finance-bucket/reports/invoice_4118.pdf,7456812015,2024-10-15T12:23:18Z,Sales,POL-LGL-7Y
support-bucket,marketing-bucket/assets/2023/brand_logo_4119.png,6105800382,2024-05-10T00:04:33Z,Operations,POL-ANL-1Y
analytics-bucket,finance-bucket/reports/invoice_4120.pdf,9530447790,2023-12-07T00:33:50Z,Operations,POL-ANL-1Y
devops-bucket,support-bucket/tickets/case_4121.json,9640355750,2022-03-01T12:09:09Z,Support,POL-LGL-7Y
data-lake-bucket,sales-bucket/presentations/deck_4122.pptx,13487829387,2023-10-18T09:52:53Z,HR,POL-SUP-1Y
hr-bucket,sales-bucket/presentations/deck_4123.pptx,6255986743,2025-07-25T09:41:02Z,Legal,POL-FIN-7Y
legal-bucket,finance-bucket/reports/invoice_4124.pdf,15420719052,2024-07-19T14:32:45Z,Analytics,POL-LGL-7Y
devops-bucket,engineering-bucket/builds/artifact_4125.jar,5000806669,2024-10-08T23:58:20Z,IT,POL-LGL-7Y
hr-bucket,hr-bucket/files/employee_4126.docx,15520390333,2020-06-23T02:54:00Z,Legal,POL-LGL-7Y
data-lake-bucket,analytics-bucket/raw/events_4127.parquet,4164959173,2023-02-17T10:23:04Z,Marketing,POL-FIN-7Y
engineering-bucket,finance-bucket/reports/invoice_4128.pdf,241933751,2022-07-29T02:22:23Z,Operations,POL-MKT-3Y
data-lake-bucket,hr-bucket/files/employee_4129.docx,4771150878,2022-08-22T03:47:00Z,Support,POL-MKT-3Y
marketing-bucket,legal-bucket/contracts/agreement_4130.pdf,14924909257,2020-09-21T12:24:38Z,HR,POL-SAL-2Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_4131.png,14008637012,2025-04-06T15:49:43Z,Sales,POL-SUP-1Y
legal-bucket,legal-bucket/contracts/agreement_4132.pdf,1246099615,2023-11-01T22:34:19Z,Legal,POL-SAL-2Y
legal-bucket,engineering-bucket/builds/artifact_4133.jar,8056164528,2020-05-03T13:40:45Z,HR,POL-MKT-3Y
legal-bucket,analytics-bucket/raw/events_4134.parquet,11195289815,2020-04-25T14:06:27Z,Sales,POL-OPS-2Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_4135.png,7837062463,2022-01-03T15:29:29Z,IT,POL-ANL-1Y
support-bucket,support-bucket/tickets/case_4136.json,18140604882,2025-11-22T01:32:14Z,IT,POL-ENG-3Y
marketing-bucket,finance-bucket/reports/invoice_4137.pdf,13917814290,2023-10-04T20:13:44Z,Finance,POL-HR-5Y
finance-bucket,engineering-bucket/builds/artifact_4138.jar,57163672,2022-04-14T01:06:19Z,Support,POL-ANL-1Y
finance-bucket,finance-bucket/reports/invoice_4139.pdf,17159680075,2023-01-16T11:32:02Z,Sales,POL-ANL-1Y
data-lake-bucket,hr-bucket/files/employee_4140.docx,15767576806,2023-10-15T11:19:04Z,Legal,POL-SAL-2Y
marketing-bucket,finance-bucket/reports/invoice_4141.pdf,16912923699,2022-06-21T08:40:23Z,Legal,POL-OPS-2Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_4142.png,8713690452,2025-12-06T15:40:40Z,Support,POL-MKT-3Y
engineering-bucket,finance-bucket/reports/invoice_4143.pdf,6147515916,2020-10-09T19:58:03Z,Legal,POL-LGL-7Y
sales-bucket,hr-bucket/files/employee_4144.docx,18299348524,2025-12-10T06:39:56Z,Engineering,POL-IT-5Y
marketing-bucket,legal-bucket/contracts/agreement_4145.pdf,14791932299,2024-07-28T06:26:31Z,IT,POL-HR-5Y
data-lake-bucket,sales-bucket/presentations/deck_4146.pptx,8269885584,2022-12-15T01:29:31Z,Marketing,POL-LGL-7Y
engineering-bucket,hr-bucket/files/employee_4147.docx,14877755954,2025-10-04T00:09:16Z,HR,POL-ANL-1Y
support-bucket,hr-bucket/files/employee_4148.docx,13041132401,2021-05-18T15:44:41Z,Operations,POL-IT-5Y
sales-bucket,sales-bucket/presentations/deck_4149.pptx,10452010092,2020-10-20T18:26:21Z,Engineering,POL-HR-5Y
marketing-bucket,hr-bucket/files/employee_4150.docx,13274761291,2023-04-04T05:18:53Z,Operations,POL-OPS-2Y
support-bucket,hr-bucket/files/employee_4151.docx,6175528646,2020-04-01T13:13:48Z,Engineering,POL-LGL-7Y
marketing-bucket,finance-bucket/reports/invoice_4152.pdf,4373914722,2024-11-19T13:55:59Z,Legal,POL-SUP-1Y
sales-bucket,sales-bucket/presentations/deck_4153.pptx,6838421591,2022-12-31T19:12:58Z,Analytics,POL-OPS-2Y
marketing-bucket,legal-bucket/contracts/agreement_4154.pdf,4259520033,2022-04-15T05:42:48Z,Engineering,POL-IT-5Y
marketing-bucket,analytics-bucket/raw/events_4155.parquet,6959000070,2024-11-18T17:16:09Z,HR,POL-ANL-1Y
devops-bucket,hr-bucket/files/employee_4156.docx,3059827803,2025-08-24T04:35:06Z,Finance,POL-SAL-2Y
analytics-bucket,finance-bucket/reports/invoice_4157.pdf,3764087431,2020-12-24T08:41:29Z,Engineering,POL-OPS-2Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_4158.png,14952678965,2023-12-07T09:22:06Z,Finance,POL-LGL-7Y
data-lake-bucket,finance-bucket/reports/invoice_4159.pdf,7013740312,2025-04-28T21:02:04Z,Engineering,POL-SUP-1Y
support-bucket,marketing-bucket/assets/2023/brand_logo_4160.png,13684527705,2020-10-18T18:16:42Z,Engineering,POL-HR-5Y
support-bucket,engineering-bucket/builds/artifact_4161.jar,3036068862,2024-04-22T10:47:29Z,Engineering,POL-OPS-2Y
engineering-bucket,support-bucket/tickets/case_4162.json,19230783649,2025-12-24T05:07:30Z,Finance,POL-ENG-3Y
finance-bucket,sales-bucket/presentations/deck_4163.pptx,14997113000,2024-07-10T07:11:03Z,Support,POL-OPS-2Y
devops-bucket,sales-bucket/presentations/deck_4164.pptx,14202504719,2025-12-18T02:48:25Z,IT,POL-OPS-2Y
hr-bucket,support-bucket/tickets/case_4165.json,12355053172,2024-06-07T03:42:34Z,Legal,POL-HR-5Y
data-lake-bucket,finance-bucket/reports/invoice_4166.pdf,907573348,2025-07-15T17:43:14Z,Finance,POL-IT-5Y
data-lake-bucket,sales-bucket/presentations/deck_4167.pptx,14021825632,2021-07-24T05:24:37Z,Operations,POL-IT-5Y
engineering-bucket,finance-bucket/reports/invoice_4168.pdf,3725684587,2020-07-29T14:37:24Z,Operations,POL-HR-5Y
devops-bucket,support-bucket/tickets/case_4169.json,9187845880,2025-03-26T20:37:08Z,Support,POL-OPS-2Y
finance-bucket,analytics-bucket/raw/events_4170.parquet,12392348946,2022-12-18T21:45:44Z,Legal,POL-SAL-2Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_4171.png,908072284,2023-10-05T19:52:47Z,Sales,POL-IT-5Y
hr-bucket,analytics-bucket/raw/events_4172.parquet,17669326688,2021-01-30T20:09:34Z,Sales,POL-LGL-7Y
engineering-bucket,analytics-bucket/raw/events_4173.parquet,13884286437,2024-02-20T21:40:28Z,Marketing,POL-MKT-3Y
sales-bucket,legal-bucket/contracts/agreement_4174.pdf,2164631520,2022-09-13T06:40:34Z,Analytics,POL-FIN-7Y
finance-bucket,analytics-bucket/raw/events_4175.parquet,2066085122,2022-01-14T10:31:48Z,Sales,POL-MKT-3Y
sales-bucket,analytics-bucket/raw/events_4176.parquet,200293854,2023-09-22T19:20:40Z,IT,POL-MKT-3Y
devops-bucket,hr-bucket/files/employee_4177.docx,10683130957,2024-06-22T01:05:46Z,Operations,POL-LGL-7Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_4178.png,7387706740,2020-05-16T08:49:32Z,Operations,POL-FIN-7Y
