bucket,key,size_bytes,created,owner,policy_id
sales-bucket,finance-bucket/reports/invoice_6717.pdf,8271681532,2023-02-14T11:10:16Z,Support,POL-SAL-2Y
hr-bucket,finance-bucket/reports/invoice_6718.pdf,2884814934,2025-01-09T20:04:35Z,Engineering,POL-OPS-2Y
analytics-bucket,hr-bucket/files/employee_6719.docx,18180666527,2024-11-24T01:52:50Z,Sales,POL-HR-5Y
support-bucket,hr-bucket/files/employee_6720.docx,9727729504,2024-04-10T16:35:52Z,Sales,POL-FIN-7Y
data-lake-bucket,sales-bucket/presentations/deck_6721.pptx,4254382487,2021-06-26T13:00:53Z,Legal,POL-OPS-2Y
devops-bucket,hr-bucket/files/employee_6722.docx,8772737042,2023-10-30T11:35:40Z,HR,POL-IT-5Y
hr-bucket,hr-bucket/files/employee_6723.docx,11271374841,2023-03-29T09:58:14Z,Marketing,POL-SAL-2Y
hr-bucket,hr-bucket/files/employee_6724.docx,7586637903,2022-09-21T09:27:51Z,IT,POL-LGL-7Y
analytics-bucket,engineering-bucket/builds/artifact_6725.jar,8602218994,2025-01-08T11:40:01Z,IT,POL-IT-5Y
support-bucket,support-bucket/tickets/case_6726.json,17843648694,2020-03-21T08:10:21Z,Operations,POL-FIN-7Y
analytics-bucket,hr-bucket/files/employee_6727.docx,9952528670,2025-06-12T22:38:33Z,Finance,POL-MKT-3Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_6728.png,5130093041,2023-04-05T22:49:11Z,Analytics,POL-MKT-3Y
sales-bucket,finance-bucket/reports/invoice_6729.pdf,18713719836,2020-01-01T16:55:06Z,Finance,POL-SUP-1Y
data-lake-bucket,sales-bucket/presentations/deck_6730.pptx,7287422484,2020-09-20T10:11:31Z,Legal,POL-FIN-7Y
devops-bucket,hr-bucket/files/employee_6731.docx,11571860431,2025-03-04T07:37:57Z,Marketing,POL-OPS-2Y
data-lake-bucket,sales-bucket/presentations/deck_6732.pptx,14238708251,2025-02-28T07:36:41Z,Operations,POL-LGL-7Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_6733.png,12769851962,2022-09-10T20:30:44Z,Analytics,POL-FIN-7Y
analytics-bucket,support-bucket/tickets/case_6734.json,3394029902,2021-02-11T18:03:17Z,Legal,POL-IT-5Y
sales-bucket,legal-bucket/contracts/agreement_6735.pdf,13330413502,2023-05-13T15:24:49Z,HR,POL-LGL-7Y
hr-bucket,finance-bucket/reports/invoice_6736.pdf,12070611049,2024-08-17T21:39:50Z,Operations,POL-HR-5Y
engineering-bucket,legal-bucket/contracts/agreement_6737.pdf,1910186411,2023-05-28T03:23:52Z,Finance,POL-ANL-1Y
marketing-bucket,legal-bucket/contracts/agreement_6738.pdf,15085101830,2023-11-30T01:40:21Z,Support,POL-LGL-7Y
analytics-bucket,sales-bucket/presentations/deck_6739.pptx,18507880987,2025-09-01T07:44:25Z,Finance,POL-ENG-3Y
support-bucket,marketing-bucket/assets/2023/brand_logo_6740.png,4838099790,2021-12-17T04:12:53Z,Engineering,POL-LGL-7Y
marketing-bucket,analytics-bucket/raw/events_6741.parquet,15316665905,2025-04-14T06:14:40Z,Analytics,POL-HR-5Y
devops-bucket,analytics-bucket/raw/events_6742.parquet,19797185478,2020-04-19T06:38:45Z,HR,POL-SAL-2Y
data-lake-bucket,finance-bucket/reports/invoice_6743.pdf,2190516338,2025-05-14T17:12:33Z,HR,POL-ENG-3Y
analytics-bucket,finance-bucket/reports/invoice_6744.pdf,4314516506,2021-08-20T01:33:48Z,Engineering,POL-IT-5Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_6745.png,10258561633,2020-04-26T21:51:37Z,Sales,POL-OPS-2Y
finance-bucket,support-bucket/tickets/case_6746.json,19221774012,2021-12-11T14:25:47Z,IT,POL-IT-5Y
marketing-bucket,legal-bucket/contracts/agreement_6747.pdf,8247550671,2025-02-04T15:08:31Z,Finance,POL-ENG-3Y
hr-bucket,legal-bucket/contracts/agreement_6748.pdf,11685816621,2024-04-08T06:43:24Z,IT,POL-FIN-7Y
finance-bucket,legal-bucket/contracts/agreement_6749.pdf,17255964835,2023-08-28T20:54:32Z,Legal,POL-LGL-7Y
data-lake-bucket,sales-bucket/presentations/deck_6750.pptx,16648491897,2021-07-28T08:45:16Z,Legal,POL-IT-5Y
devops-bucket,engineering-bucket/builds/artifact_6751.jar,11568527209,2021-12-22T15:58:43Z,HR,POL-OPS-2Y
legal-bucket,finance-bucket/reports/invoice_6752.pdf,1148714502,2020-05-04T21:59:10Z,Marketing,POL-FIN-7Y
hr-bucket,analytics-bucket/raw/events_6753.parquet,8240368955,2024-03-07T12:58:34Z,Engineering,POL-IT-5Y
analytics-bucket,hr-bucket/files/employee_6754.docx,17043711780,2023-11-10T06:45:48Z,Sales,POL-HR-5Y
marketing-bucket,engineering-bucket/builds/artifact_6755.jar,16545303868,2023-09-21T11:31:03Z,Engineering,POL-LGL-7Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_6756.png,17647412363,2024-01-29T06:23:18Z,HR,POL-IT-5Y
hr-bucket,hr-bucket/files/employee_6757.docx,3537627458,2021-07-06T20:11:25Z,Support,POL-ANL-1Y
hr-bucket,support-bucket/tickets/case_6758.json,13472632900,2020-11-25T01:30:36Z,Finance,POL-MKT-3Y
devops-bucket,support-bucket/tickets/case_6759.json,19712294328,2025-06-09T15:34:46Z,Analytics,POL-OPS-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6760.png,18280627179,2020-04-16T03:03:44Z,IT,POL-SAL-2Y
hr-bucket,support-bucket/tickets/case_6761.json,4481046896,2024-03-30T17:40:59Z,Marketing,POL-HR-5Y
hr-bucket,analytics-bucket/raw/events_6762.parquet,16745995337,2025-11-20T13:55:08Z,Engineering,POL-IT-5Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6763.png,9024689973,2023-05-09T09:07:50Z,Sales,POL-HR-5Y
finance-bucket,engineering-bucket/builds/artifact_6764.jar,18836865554,2020-05-08T11:37:40Z,HR,POL-SAL-2Y
engineering-bucket,engineering-bucket/builds/artifact_6765.jar,5437507084,2021-11-10T12:47:23Z,Operations,POL-MKT-3Y
hr-bucket,engineering-bucket/builds/artifact_6766.jar,19437539037,2020-08-27T06:26:27Z,Finance,POL-MKT-3Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6767.png,11120682829,2025-08-15T19:00:50Z,Finance,POL-OPS-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6768.png,7304315485,2020-01-28T11:15:05Z,Support,POL-FIN-7Y
data-lake-bucket,hr-bucket/files/employee_6769.docx,6594157579,2021-06-24T18:03:38Z,Legal,POL-SAL-2Y
legal-bucket,hr-bucket/files/employee_6770.docx,18853389097,2021-09-26T09:35:03Z,HR,POL-MKT-3Y
analytics-bucket,hr-bucket/files/employee_6771.docx,9601687795,2021-12-31T04:41:39Z,Legal,POL-SUP-1Y
data-lake-bucket,sales-bucket/presentations/deck_6772.pptx,10996493298,2024-10-23T16:00:17Z,Analytics,POL-OPS-2Y
finance-bucket,sales-bucket/presentations/deck_6773.pptx,1756119418,2022-09-04T19:56:27Z,Support,POL-LGL-7Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_6774.png,12600963424,2023-01-28T05:32:57Z,Legal,POL-OPS-2Y
legal-bucket,sales-bucket/presentations/deck_6775.pptx,17124265234,2023-11-10T18:05:25Z,Marketing,POL-SUP-1Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6776.png,6342930539,2022-05-18T20:34:50Z,IT,POL-OPS-2Y
analytics-bucket,support-bucket/tickets/case_6777.json,10146291460,2023-07-05T16:46:15Z,Operations,POL-SAL-2Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_6778.png,12007980219,2025-08-02T02:36:58Z,Engineering,POL-SAL-2Y
sales-bucket,finance-bucket/reports/invoice_6779.pdf,14725845088,2022-08-31T17:04:20Z,Legal,POL-SAL-2Y
devops-bucket,support-bucket/tickets/case_6780.json,12413287760,2025-10-26T06:59:57Z,Marketing,POL-LGL-7Y
engineering-bucket,sales-bucket/presentations/deck_6781.pptx,18129199984,2020-11-23T07:10:40Z,Analytics,POL-IT-5Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_6782.png,1494476489,2022-06-14T15:43:10Z,IT,POL-OPS-2Y
hr-bucket,finance-bucket/reports/invoice_6783.pdf,18362209466,2024-08-11T02:02:41Z,Operations,POL-MKT-3Y
data-lake-bucket,analytics-bucket/raw/events_6784.parquet,18182341188,2020-10-04T18:21:16Z,Operations,POL-OPS-2Y
hr-bucket,support-bucket/tickets/case_6785.json,9090259839,2023-10-11T12:33:41Z,Support,POL-SUP-1Y
support-bucket,legal-bucket/contracts/agreement_6786.pdf,13894638771,2023-08-10T07:45:04Z,Operations,POL-MKT-3Y
engineering-bucket,support-bucket/tickets/case_6787.json,14087649224,2024-02-18T09:47:19Z,Finance,POL-LGL-7Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_6788.png,519694649,2025-03-07T17:42:27Z,HR,POL-SAL-2Y
analytics-bucket,hr-bucket/files/employee_6789.docx,12223912496,2021-05-30T00:03:51Z,Finance,POL-LGL-7Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_6790.png,18361906596,2025-07-31T22:57:04Z,Support,POL-ANL-1Y
devops-bucket,analytics-bucket/raw/events_6791.parquet,16919576309,2024-07-21T14:25:19Z,Finance,POL-LGL-7Y
analytics-bucket,analytics-bucket/raw/events_6792.parquet,10539715369,2022-01-31T16:18:06Z,IT,POL-HR-5Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_6793.png,764064202,2024-12-25T10:20:39Z,HR,POL-SAL-2Y
devops-bucket,hr-bucket/files/employee_6794.docx,17789852438,2024-08-15T23:08:16Z,Sales,POL-SAL-2Y
finance-bucket,engineering-bucket/builds/artifact_6795.jar,11083076046,2022-05-29T14:24:36Z,Analytics,POL-FIN-7Y
hr-bucket,analytics-bucket/raw/events_6796.parquet,7894744924,2024-02-09T09:25:23Z,IT,POL-SAL-2Y
data-lake-bucket,sales-bucket/presentations/deck_6797.pptx,3125304960,2021-03-06T13:25:59Z,Support,POL-ENG-3Y
hr-bucket,hr-bucket/files/employee_6798.docx,16643286760,2022-03-10T16:50:49Z,Sales,POL-SUP-1Y
data-lake-bucket,hr-bucket/files/employee_6799.docx,10997717167,2025-06-03T04:43:42Z,Engineering,POL-OPS-2Y
hr-bucket,support-bucket/tickets/case_6800.json,19115148987,2022-02-15T13:29:27Z,Sales,POL-FIN-7Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6801.png,5448152917,2020-01-12T01:12:02Z,Operations,POL-MKT-3Y
devops-bucket,sales-bucket/presentations/deck_6802.pptx,1367498285,2021-12-30T04:35:58Z,Legal,POL-ENG-3Y
legal-bucket,support-bucket/tickets/case_6803.json,18335471518,2020-01-01T10:13:39Z,Finance,POL-IT-5Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_6804.png,3456938748,2020-12-16T12:05:56Z,Marketing,POL-SAL-2Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_6805.png,17256730479,2022-07-17T12:35:20Z,Sales,POL-LGL-7Y
data-lake-bucket,analytics-bucket/raw/events_6806.parquet,18449120414,2022-10-21T12:00:31Z,Marketing,POL-HR-5Y
hr-bucket,hr-bucket/files/employee_6807.docx,19315090857,2022-08-26T21:30:52Z,Finance,POL-ENG-3Y
hr-bucket,analytics-bucket/raw/events_6808.parquet,14295591120,2021-12-08T05:33:13Z,Support,POL-OPS-2Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_6809.png,15197384848,2020-10-29T19:09:11Z,Legal,POL-LGL-7Y
marketing-bucket,sales-bucket/presentations/deck_6810.pptx,14895551999,2020-01-02T21:40:24Z,Finance,POL-HR-5Y
devops-bucket,hr-bucket/files/employee_6811.docx,7659772220,2020-04-28T02:23:36Z,Operations,POL-OPS-2Y
devops-bucket,legal-bucket/contracts/agreement_6812.pdf,17017904215,2022-12-29T03:40:58Z,Operations,POL-LGL-7Y
devops-bucket,hr-bucket/files/employee_6813.docx,15721593874,2022-01-20T15:15:50Z,Marketing,POL-MKT-3Y
marketing-bucket,finance-bucket/reports/invoice_6814.pdf,15784818203,2024-11-21T21:10:36Z,Legal,POL-ANL-1Y
hr-bucket,analytics-bucket/raw/events_6815.parquet,11663637761,2020-06-11T11:27:59Z,Analytics,POL-LGL-7Y
devops-bucket,sales-bucket/presentations/deck_6816.pptx,1263828370,2025-10-07T15:57:05Z,Sales,POL-OPS-2Y
hr-bucket,hr-bucket/files/employee_6817.docx,13689978999,2020-09-02T09:54:38Z,HR,POL-SAL-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6818.png,6618392091,2024-08-25T03:17:11Z,Operations,POL-SAL-2Y
support-bucket,hr-bucket/files/employee_6819.docx,13791935483,2022-07-01T02:54:22Z,Operations,POL-SUP-1Y
finance-bucket,analytics-bucket/raw/events_6820.parquet,59998209,2023-07-25T04:59:25Z,IT,POL-IT-5Y
sales-bucket,hr-bucket/files/employee_6821.docx,8069194318,2024-05-28T15:50:55Z,Analytics,POL-IT-5Y
data-lake-bucket,hr-bucket/files/employee_6822.docx,11995386133,2025-01-22T09:05:52Z,Engineering,POL-HR-5Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_6823.png,7621896450,2025-04-19T10:49:42Z,Marketing,POL-ANL-1Y
hr-bucket,analytics-bucket/raw/events_6824.parquet,19080378735,2022-12-29T20:42:33Z,Operations,POL-SAL-2Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_6825.png,10544215675,2023-01-15T02:31:12Z,Analytics,POL-ANL-1Y
engineering-bucket,sales-bucket/presentations/deck_6826.pptx,4471924378,2024-02-05T13:32:20Z,Finance,POL-LGL-7Y
engineering-bucket,engineering-bucket/builds/artifact_6827.jar,12837905014,2023-09-05T20:05:43Z,Finance,POL-FIN-7Y
support-bucket,finance-bucket/reports/invoice_6828.pdf,8621044603,2021-05-27T07:16:49Z,Finance,POL-ENG-3Y
support-bucket,engineering-bucket/builds/artifact_6829.jar,15052198719,2025-10-20T01:27:06Z,Operations,POL-LGL-7Y
hr-bucket,support-bucket/tickets/case_6830.json,2701024917,2021-10-22T11:16:55Z,Sales,POL-LGL-7Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_6831.png,19227811205,2020-07-28T12:54:41Z,Marketing,POL-ANL-1Y
sales-bucket,legal-bucket/contracts/agreement_6832.pdf,7567704290,2022-04-16T14:05:24Z,Finance,POL-LGL-7Y
devops-bucket,engineering-bucket/builds/artifact_6833.jar,8250361288,2024-02-23T07:26:10Z,Engineering,POL-ENG-3Y
marketing-bucket,legal-bucket/contracts/agreement_6834.pdf,6723476890,2020-09-07T03:54:54Z,HR,POL-LGL-7Y
data-lake-bucket,analytics-bucket/raw/events_6835.parquet,4847867898,2025-06-22T21:40:36Z,Marketing,POL-OPS-2Y
data-lake-bucket,engineering-bucket/builds/artifact_6836.jar,11326096722,2022-04-12T21:56:16Z,Engineering,POL-SUP-1Y
finance-bucket,hr-bucket/files/employee_6837.docx,9976063936,2022-06-25T12:10:13Z,Analytics,POL-OPS-2Y
data-lake-bucket,finance-bucket/reports/invoice_6838.pdf,10607910103,2023-09-08T20:13:48Z,Sales,POL-SAL-2Y
sales-bucket,support-bucket/tickets/case_6839.json,9699107180,2020-06-17T06:38:43Z,Sales,POL-HR-5Y
hr-bucket,hr-bucket/files/employee_6840.docx,18021488184,2022-10-16T11:14:55Z,HR,POL-MKT-3Y
support-bucket,sales-bucket/presentations/deck_6841.pptx,11011189439,2025-01-04T22:28:05Z,HR,POL-SUP-1Y
analytics-bucket,hr-bucket/files/employee_6842.docx,17629269177,2021-10-30T04:24:05Z,Engineering,POL-SAL-2Y
marketing-bucket,analytics-bucket/raw/events_6843.parquet,1354764807,2022-11-05T00:29:33Z,Sales,POL-IT-5Y
finance-bucket,engineering-bucket/builds/artifact_6844.jar,4146188100,2025-10-08T07:24:29Z,Finance,POL-IT-5Y
finance-bucket,finance-bucket/reports/invoice_6845.pdf,19887039046,2020-10-07T07:02:59Z,Finance,POL-LGL-7Y
devops-bucket,support-bucket/tickets/case_6846.json,13766530084,2024-06-04T23:59:31Z,Legal,POL-MKT-3Y
finance-bucket,hr-bucket/files/employee_6847.docx,6237906053,2022-06-27T22:44:54Z,Operations,POL-ENG-3Y
sales-bucket,sales-bucket/presentations/deck_6848.pptx,8838327024,2021-02-20T06:49:05Z,Analytics,POL-SUP-1Y
devops-bucket,support-bucket/tickets/case_6849.json,15617409497,2021-08-10T03:54:36Z,Support,POL-SAL-2Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_6850.png,11657992818,2024-12-06T17:24:47Z,Finance,POL-OPS-2Y
finance-bucket,legal-bucket/contracts/agreement_6851.pdf,14535200462,2021-03-26T05:21:10Z,Legal,POL-MKT-3Y
hr-bucket,support-bucket/tickets/case_6852.json,14163470465,2025-01-24T04:10:43Z,Operations,POL-LGL-7Y
support-bucket,analytics-bucket/raw/events_6853.parquet,7156231604,2021-03-29T08:26:34Z,Operations,POL-LGL-7Y
finance-bucket,support-bucket/tickets/case_6854.json,17512508974,2023-12-19T09:57:07Z,Sales,POL-OPS-2Y
devops-bucket,legal-bucket/contracts/agreement_6855.pdf,7369672031,2021-12-20T01:34:45Z,Operations,POL-MKT-3Y
legal-bucket,finance-bucket/reports/invoice_6856.pdf,7043319092,2025-09-11T01:47:10Z,Operations,POL-IT-5Y
analytics-bucket,support-bucket/tickets/case_6857.json,9414827421,2021-01-20T10:57:53Z,Sales,POL-SUP-1Y
finance-bucket,legal-bucket/contracts/agreement_6858.pdf,18140748412,2020-09-15T09:49:35Z,Legal,POL-HR-5Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_6859.png,19540077683,2024-02-14T07:56:24Z,HR,POL-MKT-3Y
devops-bucket,analytics-bucket/raw/events_6860.parquet,13436477862,2020-10-26T13:14:42Z,Operations,POL-SAL-2Y
devops-bucket,legal-bucket/contracts/agreement_6861.pdf,730715539,2023-03-17T11:05:23Z,Legal,POL-LGL-7Y
sales-bucket,legal-bucket/contracts/agreement_6862.pdf,17651339160,2025-04-26T18:39:38Z,Sales,POL-ANL-1Y
legal-bucket,legal-bucket/contracts/agreement_6863.pdf,17873254748,2024-04-04T17:54:24Z,Legal,POL-FIN-7Y
marketing-bucket,legal-bucket/contracts/agreement_6864.pdf,10564648240,2022-11-17T21:37:28Z,Marketing,POL-SAL-2Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_6865.png,10879974712,2020-02-15T18:00:26Z,Operations,POL-IT-5Y
hr-bucket,analytics-bucket/raw/events_6866.parquet,4409595752,2022-03-13T19:37:18Z,HR,POL-MKT-3Y
hr-bucket,sales-bucket/presentations/deck_6867.pptx,8747643666,2022-01-25T12:59:26Z,Support,POL-OPS-2Y
sales-bucket,sales-bucket/presentations/deck_6868.pptx,807921927,2020-07-11T22:52:28Z,Finance,POL-SUP-1Y
engineering-bucket,support-bucket/tickets/case_6869.json,19032549125,2021-10-09T06:39:41Z,Legal,POL-HR-5Y
legal-bucket,finance-bucket/reports/invoice_6870.pdf,4900345423,2025-09-18T11:50:33Z,HR,POL-IT-5Y
engineering-bucket,legal-bucket/contracts/agreement_6871.pdf,9443278625,2022-02-14T16:19:53Z,Finance,POL-SUP-1Y
support-bucket,finance-bucket/reports/invoice_6872.pdf,46299023,2024-03-23T23:24:37Z,Analytics,POL-SAL-2Y
hr-bucket,hr-bucket/files/employee_6873.docx,19304709657,2022-10-12T13:39:39Z,Finance,POL-FIN-7Y
finance-bucket,sales-bucket/presentations/deck_6874.pptx,13139330472,2022-05-11T15:28:14Z,HR,POL-OPS-2Y
analytics-bucket,finance-bucket/reports/invoice_6875.pdf,15930373954,2023-06-14T23:22:53Z,Support,POL-SAL-2Y
support-bucket,support-bucket/tickets/case_6876.json,17315915658,2021-04-01T04:39:04Z,HR,POL-SAL-2Y
analytics-bucket,support-bucket/tickets/case_6877.json,16679463649,2023-09-24T11:14:08Z,Operations,POL-SAL-2Y
analytics-bucket,sales-bucket/presentations/deck_6878.pptx,17027322572,2022-12-06T10:37:46Z,Operations,POL-ENG-3Y
legal-bucket,finance-bucket/reports/invoice_6879.pdf,4930673722,2025-08-12T05:04:20Z,HR,POL-IT-5Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_6880.png,18476862189,2020-09-15T09:04:52Z,Sales,POL-LGL-7Y
engineering-bucket,engineering-bucket/builds/artifact_6881.jar,17139736092,2022-01-20T07:34:54Z,Engineering,POL-SAL-2Y
marketing-bucket,sales-bucket/presentations/deck_6882.pptx,16374701932,2025-12-11T22:34:59Z,Support,POL-ANL-1Y
hr-bucket,sales-bucket/presentations/deck_6883.pptx,3657388489,2025-10-08T12:46:41Z,Analytics,POL-FIN-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_6884.png,1909267634,2025-10-08T21:30:43Z,Support,POL-HR-5Y
legal-bucket,finance-bucket/reports/invoice_6885.pdf,19575557986,2021-07-19T22:03:25Z,Finance,POL-MKT-3Y
marketing-bucket,sales-bucket/presentations/deck_6886.pptx,17475781097,2021-05-23T02:17:30Z,Sales,POL-MKT-3Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_6887.png,16038297495,2020-06-06T02:08:00Z,Legal,POL-HR-5Y
devops-bucket,engineering-bucket/builds/artifact_6888.jar,17413188740,2024-07-09T12:32:43Z,Analytics,POL-ANL-1Y
analytics-bucket,engineering-bucket/builds/artifact_6889.jar,2074655426,2021-11-06T03:28:53Z,Analytics,POL-SUP-1Y
finance-bucket,support-bucket/tickets/case_6890.json,2064202434,2024-03-04T02:52:18Z,Analytics,POL-IT-5Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_6891.png,18718578632,2024-09-03T16:13:04Z,Marketing,POL-LGL-7Y
analytics-bucket,finance-bucket/reports/invoice_6892.pdf,5155475124,2024-04-30T21:42:51Z,Operations,POL-FIN-7Y
support-bucket,marketing-bucket/assets/2023/brand_logo_6893.png,5103698075,2023-04-01T04:03:22Z,HR,POL-SAL-2Y
support-bucket,sales-bucket/presentations/deck_6894.pptx,17641340968,2022-01-26T03:02:32Z,Analytics,POL-HR-5Y
finance-bucket,support-bucket/tickets/case_6895.json,11720144625,2023-02-13T04:26:49Z,Operations,POL-IT-5Y
support-bucket,support-bucket/tickets/case_6896.json,16651190635,2023-07-17T05:02:07Z,Engineering,POL-ENG-3Y
devops-bucket,finance-bucket/reports/invoice_6897.pdf,19432299981,2025-10-23T21:49:14Z,Support,POL-ENG-3Y
marketing-bucket,sales-bucket/presentations/deck_6898.pptx,1669959654,2025-09-05T07:40:39Z,IT,POL-SAL-2Y
hr-bucket,support-bucket/tickets/case_6899.json,17296819542,2025-03-02T00:57:45Z,Finance,POL-HR-5Y
devops-bucket,hr-bucket/files/employee_6900.docx,19709819104,2025-03-23T18:12:27Z,HR,POL-ANL-1Y
devops-bucket,hr-bucket/files/employee_6901.docx,6743517754,2020-12-21T01:39:11Z,Analytics,POL-FIN-7Y
legal-bucket,analytics-bucket/raw/events_6902.parquet,4501593892,2024-01-01T02:12:48Z,Legal,POL-ENG-3Y
finance-bucket,legal-bucket/contracts/agreement_6903.pdf,549977067,2021-02-10T10:35:11Z,IT,POL-ANL-1Y
data-lake-bucket,legal-bucket/contracts/agreement_6904.pdf,3073392178,2020-09-08T22:40:24Z,Legal,POL-ENG-3Y
finance-bucket,support-bucket/tickets/case_6905.json,4446792396,2023-05-30T17:12:49Z,Finance,POL-IT-5Y
support-bucket,finance-bucket/reports/invoice_6906.pdf,797242228,2022-06-30T16:40:12Z,Sales,POL-FIN-7Y
hr-bucket,engineering-bucket/builds/artifact_6907.jar,14044091617,2025-11-28T16:12:02Z,Finance,POL-MKT-3Y
marketing-bucket,engineering-bucket/builds/artifact_6908.jar,8644282452,2024-10-10T22:17:08Z,Sales,POL-HR-5Y
finance-bucket,legal-bucket/contracts/agreement_6909.pdf,1282638373,2021-01-06T18:18:22Z,Analytics,POL-SAL-2Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_6910.png,8064489969,2025-07-21T14:31:11Z,HR,POL-SAL-2Y
support-bucket,hr-bucket/files/employee_6911.docx,1195558110,2022-05-30T06:10:41Z,Engineering,POL-HR-5Y
legal-bucket,finance-bucket/reports/invoice_6912.pdf,709577514,2023-01-03T20:54:04Z,Legal,POL-ANL-1Y
legal-bucket,sales-bucket/presentations/deck_6913.pptx,4359001685,2020-02-14T06:21:24Z,HR,POL-SUP-1Y
legal-bucket,analytics-bucket/raw/events_6914.parquet,15485272010,2021-08-30T04:23:32Z,HR,POL-IT-5Y
legal-bucket,engineering-bucket/builds/artifact_6915.jar,7877947527,2020-04-13T05:36:26Z,Finance,POL-MKT-3Y
data-lake-bucket,hr-bucket/files/employee_6916.docx,19067276068,2024-07-19T17:18:55Z,Sales,POL-FIN-7Y
hr-bucket,finance-bucket/reports/invoice_6917.pdf,9298006491,2021-12-09T05:05:03Z,Sales,POL-FIN-7Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_6918.png,11781354752,2025-10-07T15:04:03Z,HR,POL-FIN-7Y
devops-bucket,sales-bucket/presentations/deck_6919.pptx,4374056160,2021-07-30T02:29:13Z,Support,POL-HR-5Y
marketing-bucket,legal-bucket/contracts/agreement_6920.pdf,19590623726,2024-07-28T18:28:42Z,Operations,POL-SAL-2Y
hr-bucket,analytics-bucket/raw/events_6921.parquet,7207596328,2020-05-27T16:29:02Z,Legal,POL-SUP-1Y
legal-bucket,support-bucket/tickets/case_6922.json,13794744331,2025-08-20T01:34:22Z,Finance,POL-FIN-7Y
legal-bucket,sales-bucket/presentations/deck_6923.pptx,15478518654,2021-11-08T23:52:11Z,Analytics,POL-OPS-2Y
data-lake-bucket,support-bucket/tickets/case_6924.json,577018287,2023-01-20T06:01:57Z,Finance,POL-SUP-1Y
hr-bucket,legal-bucket/contracts/agreement_6925.pdf,7392225281,2023-05-13T23:29:17Z,Marketing,POL-SAL-2Y
engineering-bucket,legal-bucket/contracts/agreement_6926.pdf,10996590800,2024-01-22T06:55:26Z,IT,POL-ANL-1Y
marketing-bucket,support-bucket/tickets/case_6927.json,547941399,2020-10-01T17:17:25Z,Analytics,POL-HR-5Y
finance-bucket,legal-bucket/contracts/agreement_6928.pdf,12362837422,2020-07-09T14:17:36Z,Finance,POL-FIN-7Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_6929.png,10245598850,2021-10-07T21:02:04Z,Analytics,POL-SUP-1Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_6930.png,17284331147,2022-05-22T22:42:17Z,Operations,POL-IT-5Y
engineering-bucket,finance-bucket/reports/invoice_6931.pdf,681649365,2023-04-03T18:04:01Z,Legal,POL-SAL-2Y
sales-bucket,sales-bucket/presentations/deck_6932.pptx,1161221020,2021-12-28T11:09:15Z,Legal,POL-MKT-3Y
support-bucket,finance-bucket/reports/invoice_6933.pdf,13478441286,2022-03-29T10:52:55Z,IT,POL-HR-5Y
engineering-bucket,engineering-bucket/builds/artifact_6934.jar,9115050787,2023-03-23T22:02:10Z,Engineering,POL-SAL-2Y
support-bucket,support-bucket/tickets/case_6935.json,11225648403,2024-05-22T12:09:33Z,Finance,POL-LGL-7Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_6936.png,19903112473,2022-01-09T04:01:06Z,Support,POL-LGL-7Y
analytics-bucket,engineering-bucket/builds/artifact_6937.jar,14986546128,2025-04-15T20:38:01Z,Marketing,POL-LGL-7Y
finance-bucket,finance-bucket/reports/invoice_6938.pdf,10416420972,2023-02-03T05:44:22Z,Finance,POL-MKT-3Y
